,ave_return,sharp_ratio,total_return,volatility
102,1.04509391157,0.0629005897564,125.411269389,16.6150097419
103,0.800713507828,0.0490313679458,96.0856209394,16.3306377402
104,4.55922696906,0.123335276693,537.988782349,36.9661226804
105,0.591947559402,0.0191274145696,71.0337071282,30.9475991775
106,-1.05458526699,-0.0428948070561,-124.441061505,24.5853831586
107,0.313769887817,0.0148683964911,36.7110768745,21.10314236
108,3.61525880423,0.121309728756,433.831056507,29.8018868007
109,0.84995953102,0.0474299599055,101.995143722,17.9203088663
110,-0.251376534794,-0.0185693254011,-29.6624311057,13.5371926208
111,0.063277356461,0.00592880186932,7.4667280624,10.6728741921
112,-0.421916047654,-0.0154703786962,-49.7860936231,27.2725093509
113,1.65753900386,0.0502148897773,195.589602456,33.0089145114
114,0.926878147399,0.0421491694113,111.225377688,21.9904249679
115,-1.53340609986,-0.0578099559514,-184.008731983,26.5249484214
116,1.62541535697,0.0939141146254,190.173596765,17.3074661189
117,3.13439531444,0.164249530344,376.127437733,19.0831310621
118,1.09036748833,0.0704545064403,130.8440986,15.4761922753
119,-0.932293610523,-0.0431420884004,-111.875233263,21.6098396042
120,-0.657828950986,-0.0347215318443,-77.6238162163,18.9458504865
121,-1.49580566357,-0.0510247388818,-176.505068301,29.3153026619
122,0.127051509156,0.00394241719096,14.9920780804,32.2268047753
123,0.56748441401,0.0166743138656,66.9631608532,34.0334492072
124,1.47483505036,0.0780631899392,176.980206043,18.8928360666
125,-0.0177649521713,-0.00136139333833,-2.09626435621,13.0490958572
126,-1.67939232147,-0.101249438827,-198.168293934,16.5866827602
127,0.706979879212,0.0631022528882,82.7166458678,11.203718518
128,2.84607220302,0.158011858098,341.528664362,18.0117634036
129,1.86205900325,0.0452191175253,219.722962383,41.1785789982
130,0.743856839954,0.0230922847762,89.2628207945,32.2123534835
131,-0.864751879135,-0.0472687667465,-101.175969859,18.2943609207
132,-0.522841227004,-0.0466171710605,-61.6952647865,11.2156361081
133,-1.57634202155,-0.0668500749837,-186.008358542,23.5802580914
134,-0.0577250222097,-0.00304700846578,-6.69610257633,18.9448184533
135,-0.180915775378,-0.00792955711904,-21.7098930453,22.8153694666
136,-1.97972598796,-0.0468613304946,-233.607666579,42.2464741624
137,-1.18137606822,-0.0306781332193,-139.40237605,38.5087338846
138,0.0895152424752,0.00268202552182,10.5627986121,33.3759845859
139,0.687502481182,0.027577449598,79.7502878171,24.9298789846
140,0.737626347626,0.0333471413453,87.0399090199,22.1196275863
141,1.41441549696,0.0782393965271,166.901028641,18.0780471187
142,2.337648592,0.150130222818,275.842533856,15.5708061183
143,2.42435859114,0.102899950019,290.923030936,23.5603476065
144,-1.06015632008,-0.0529405232961,-127.218758409,20.0254220033
145,2.38252103782,0.126241829649,285.902524538,18.8726751223
146,2.69294194135,0.142258364651,315.074207138,18.9299374273
147,-1.55553236787,-0.0739378409188,-186.663884144,21.0383796516
148,-0.779348336638,-0.0529195499856,-93.5218003966,14.7270401364
149,-0.383794521768,-0.0250753139706,-45.2877535686,15.3056716346
150,-0.847884215366,-0.0333301009523,-98.3545689825,25.4389933166
151,2.5840182774,0.0858442220281,302.330138456,30.1012487079
152,3.70767246399,0.136514358525,437.505350751,27.1595786996
153,2.24447639698,0.106961353253,264.848214843,20.9839940195
154,0.478480578252,0.0205643402884,56.4607082338,23.267489817
155,1.1664785463,0.0599090257528,139.977425556,19.470831509
156,1.49953119739,0.0822684350743,179.943743686,18.2272969704
157,0.356009443614,0.0172799867765,41.2970954592,20.6024141232
158,-0.435093399766,-0.0114093755176,-50.0357409731,38.1347251735
159,0.55365815618,0.0650074576301,66.4389787416,8.51684062666
160,0.220451453368,0.021169633935,26.0132714974,10.4135694573
161,2.49901325572,0.154219231079,292.38455092,16.2042907246
162,1.01509100417,0.0570134672579,121.810920501,17.8044075022
163,-2.10820481327,-0.0765754790942,-115.95126473,27.5310691909
164,-2.30489839126,-0.0592649317499,-126.769411519,38.8914375365
165,-4.01572738671,-0.14147032817,-473.855831631,28.3856511726
166,-0.70018802448,-0.037245360492,-82.6221868887,18.7993354134
167,0.243694573436,0.0138396585077,28.7559596655,17.6084238857
168,-0.489269461379,-0.0389898450524,-57.7337964427,12.5486382601
169,-0.285600960535,-0.0176399992854,-34.2721152642,16.1905312985
170,-3.8992391504,-0.148300812663,-460.110219748,26.2927699478
171,-3.52336358019,-0.16990546733,-412.233538882,20.7371995472
172,0.413844392065,0.0282863581173,48.4197938717,14.6305293297
173,0.831742083912,0.0581717704307,98.1455659016,14.2980362769
174,1.25134159262,0.0740444343248,147.658307929,16.8998737586
175,-1.30171727741,-0.057282010707,-156.206073289,22.7247134195
176,-2.22512036581,-0.112909100123,-267.014443898,19.7071835963
177,-0.910027203679,-0.0684060512336,-106.47318283,13.3033143599
178,2.45275305856,0.137427152866,289.42486091,17.8476597049
179,-0.0235605439585,-0.0014134562798,-2.82726527502,16.6687461757
180,-1.26854715541,-0.085910220791,-152.225658649,14.7659631616
181,-2.94854546663,-0.0776288867823,-353.825455995,37.9825808259
182,-2.86215047535,-0.0632440290312,-337.733756091,45.2556631699
183,0.407183012399,0.0223421919192,47.6404124507,18.2248462403
184,0.52638164746,0.0250975950582,62.1130344003,20.97338993
185,0.978881661494,0.0459979787812,115.508036056,21.2809711955
186,-0.926470537185,-0.033864424107,-109.323523388,27.3582250877
187,-0.383019478537,-0.0157975144086,-45.1962984674,24.2455533593
188,-2.32912008477,-0.136760821555,-274.836170003,17.0306090465
189,-1.5154083843,-0.0526373070722,-177.302780963,28.7896260008
190,-0.189893514532,-0.00734377512688,-22.4074347148,25.8577518036
191,-1.64046644018,-0.0698503466833,-196.855972822,23.4854444978
192,3.5138315691,0.148826381136,414.632125154,23.6102735435
193,0.352687750959,0.0161321421747,41.6171546131,21.8624251596
194,0.142580897573,0.00631056980319,16.8245459136,22.5939815293
195,1.36349034504,0.0595719883,160.891860715,22.88811208
196,-2.37780827045,-0.0850280405059,-282.959184184,27.9649896235
197,0.0279077541886,0.00238033828436,3.26520724006,11.7242806923
198,1.72774158242,0.139124731777,203.873506725,12.4186516685
199,1.66163478398,0.108535613558,199.396174078,15.3095811551
200,-0.274871657216,-0.0150705319626,-32.4348555515,18.2390149132
201,-0.475909554002,-0.0179996451325,-56.1573273723,26.4399409265
202,-0.0171207005858,-0.00073533558571,-2.02024266912,23.2828397244
203,-0.174424951469,-0.0130994016038,-20.4077193218,13.3154900311
204,3.97065362438,0.0816623241607,472.507781301,48.6228339101
205,2.38921469865,0.115633516682,274.759690345,20.6619565608
206,1.28379056493,0.070960772519,151.487286661,18.0915528306
207,1.98355901354,0.0921144946945,234.059963598,21.533625301
208,2.6560651749,0.0768586027774,300.135364763,34.5578123843
209,-0.66119306893,-0.0243542831589,-78.0207821337,27.1489439708
210,-0.105562148349,-0.00636971593344,-12.4563335051,16.5725048733
211,1.52636162261,0.0995157421085,180.110671468,15.3378911745
212,-0.75407036527,-0.0400611426048,-40.7197997246,18.8229869704
213,0.815694833899,0.0405015134724,96.2519904001,20.1398605624
214,-0.289916369202,-0.0119771077684,-34.2101315658,24.2058746408
215,-3.04356388131,-0.0904029293949,-359.140537994,33.6666510884
216,-5.7735961175,-0.163844003551,-675.510745748,35.23837304
217,-0.118837398251,-0.00392647267858,-14.0228129936,30.2656883108
218,9.37781139601,0.179183822918,1106.58174473,52.3362614064
219,1.55331232668,0.0498563773876,181.737542222,31.1557399087
220,1.46556207779,0.109945956867,170.005201024,13.329840583
221,0.721747653588,0.0861062526865,84.4444754698,8.3820585738
222,6.52103445857,0.163109641533,769.482066111,39.9794542939
223,3.78674507752,0.146533410371,446.835919147,25.842195769
224,2.40277369136,0.0879012358843,288.332842963,27.334925012
225,1.01977702588,0.0431436826476,120.333689054,23.6367635607
226,1.56806249964,0.0793211446083,185.031374958,19.768530918
227,0.984500687368,0.0374961018357,118.140082484,26.2560810103
228,2.10895662352,0.0628558230249,248.856881575,33.5522871553
229,-0.771476510155,-0.0333454009502,-91.0342281983,23.1359194423
230,-1.0899422943,-0.0964462806256,-130.793075316,11.3010298296
231,1.34303016616,0.0774732178127,159.820589773,17.3354122119
232,-0.700442548534,-0.0181751453504,-82.652220727,38.5384840138
233,-0.512141910178,-0.0215205800246,-60.432745401,23.7977744834
234,1.47002252052,0.109153097899,173.462657421,13.4675290836
235,1.4978372245,0.123422150729,175.246955267,12.1358865946
236,-0.114104776385,-0.00824705121794,-13.4643636134,13.8358272999
237,-2.32406707582,-0.107352608574,-274.239914946,21.6489110669
238,-0.992263944841,-0.0466577925014,-117.087145491,21.2668429354
239,2.79473657845,0.106972687332,329.778916257,26.1257022531
240,4.32281961222,0.154915580341,518.738353466,27.9043567
241,7.84596200181,0.238780385407,431.527910099,32.8584862129
242,4.19644469498,0.146234543489,239.197347614,28.6966717634
243,3.36263082494,0.149711878045,396.790437343,22.4606816029
244,1.86854976166,0.102901808225,216.751772353,18.158570718
245,0.498419200692,0.0244276225122,58.8134656817,20.4039177551
246,-0.445944512131,-0.0172164984502,-52.1755079193,25.9021608499
247,-1.4276641274,-0.0395303353342,-168.464367033,36.1156594126
248,2.35195754653,0.112025881631,242.251627293,20.9947693541
249,-1.28351934323,-0.0756251962703,-151.455282501,16.9721125568
250,-0.796550450852,-0.030650639612,-93.9929532005,25.9880531347
251,0.235291771881,0.0111572238165,27.764429082,21.08873818
252,-0.166976423986,-0.0102891096774,-19.7032180304,16.2284618613
253,1.20977439445,0.0427668091219,145.172927334,28.2876936411
254,2.69285746766,0.0961455343674,323.142896119,28.0081387594
255,0.461019701394,0.0174644261764,54.4003247645,26.397643801
256,1.59208284473,0.040723836951,187.865775679,39.094617893
257,0.161832259425,0.00610391505732,19.0962066121,26.5128623031
258,1.36476940465,0.0676426284684,161.042789748,20.1761734508
259,0.366374310564,0.0150971553004,43.9649172676,24.2677711976
260,0.19913908998,0.00923293572963,23.8966907976,21.5683392381
261,2.31543586808,0.0947449578237,273.221432434,24.4386183842
262,2.93906995057,0.144022292109,346.810254167,20.4070488501
263,0.248466805789,0.014709034612,29.8160166947,16.8921219063
264,-0.895356060408,-0.0489278980237,-107.442727249,18.2994998063
265,2.65111689806,0.0973163593863,312.831793971,27.2422531503
266,1.96261040426,0.073750311316,235.513248511,26.6115541649
267,1.20507373585,0.0628374347334,143.403774566,19.1776405413
268,4.25300153867,0.154653152383,361.505130787,27.5002576613
269,2.46549801159,0.1370526018,295.859761391,17.9894287245
270,2.32607996981,0.091535907341,274.477436438,25.4116667151
271,1.22405308325,0.0515342038764,145.662316907,23.75224591
272,1.5642316827,0.0759935097605,184.579338559,20.5837536341
273,1.28515209026,0.0564778241869,154.218250832,22.7549858509
274,-0.184559510417,-0.00601234657703,-21.7780222292,30.6967517678
275,-5.28482982389,-0.154646684806,-623.609919219,34.1735733328
276,-2.35277854076,-0.072186731348,-275.275089269,32.5929502115
277,0.180360364577,0.00681288956365,21.2825230201,26.4734020553
278,2.64972245468,0.0715406819253,307.367804743,37.0379815145
279,-1.38314476258,-0.0721544683327,-163.211081984,19.1692184079
280,-2.93039547132,-0.0911889903601,-345.786665616,32.1354086689
281,2.48532150994,0.117441072842,298.238581193,21.1622854747
282,1.4532814317,0.0653714155402,174.393771804,22.2311452138
283,-0.366996619536,-0.0178027235334,-43.3056011053,20.614633421
284,2.17412055818,0.129386211965,256.546225865,16.8033403649
285,4.09072171939,0.178937712282,482.705162888,22.861149096
286,2.17792991331,0.0748584742806,256.99572977,29.0939661038
287,-2.82597922187,-0.105046246841,-333.465548181,26.902238841
288,-1.90353460314,-0.0812604197671,-228.424152377,23.4251140789
289,-0.467002017392,-0.0213077471441,-56.040242087,21.9170057835
290,4.16815549732,0.11932859767,491.842348684,34.9300635281
291,3.87008886205,0.157122083314,456.670485722,24.6310943722
292,0.618042686156,0.0399600753094,72.9290369664,15.4665045391
293,-1.05010736436,-0.0703634805786,-120.762346901,14.924039512
294,0.705298487279,0.0553957181855,83.2252214989,12.7320036707
295,2.3693609187,0.106375470625,279.584588406,22.2735646177
296,1.21147496613,0.0430824667139,142.954046003,28.1199072043
297,-1.89202626882,-0.111664175036,-223.259099721,16.9438968963
298,-1.01039578723,-0.100138394841,-117.205911318,10.0899938414
299,-0.618805909665,-0.0691598462412,-73.0190973405,8.94747376255
300,1.73691154423,0.0777941960935,208.429385308,22.3270067879
301,2.09220758014,0.102821234135,246.880494456,20.3480107755
302,0.35887303364,0.0292428352779,42.7058910032,12.2721695838
303,0.142079222889,0.0176088458459,16.7653483009,8.06862778698
304,-0.794401496064,-0.0419333291019,-93.7393765356,18.9443937097
305,-0.621489950333,-0.0245093631739,-73.3358141393,25.3572459604
306,0.312256505141,0.0150738903064,36.5340111015,20.7150575461
307,1.0182713514,0.0887252312067,119.137748114,11.4766829858
308,-0.640817304073,-0.0478078511087,-76.8980764887,13.4040181521
309,-0.147941048013,-0.0080057190488,-17.4570436656,18.4794204133
310,2.44530031903,0.0913874957045,288.545437646,26.7574934643
311,-0.203630766668,-0.0213331756928,-23.8247997002,9.54526272134
312,0.112342884835,0.0084286259575,13.2564604105,13.3287306142
313,1.30151148579,0.0664784271257,153.578355323,19.5779524586
314,2.08421680432,0.112976923924,245.93758291,18.4481638545
315,1.16501866661,0.0832423077441,139.802239994,13.9955113954
316,1.8739065471,0.0971324140519,221.120972558,19.2922884229
317,2.34270049605,0.0867176498979,274.095958038,27.0152673511
318,1.80415120215,0.0925826458838,212.889841853,19.4869263556
319,3.06054280185,0.0828948344916,361.144050618,36.9207903076
320,1.3578820435,0.0671871585344,162.94584522,20.2104401067
321,1.26628313198,0.0680115994085,149.421409574,18.6186348063
322,1.30113720545,0.0741876371037,156.136464654,17.5384640386
323,1.18434017828,0.0679935754601,142.120821394,17.4184129937
324,0.313086615489,0.0232567893314,37.5703938587,13.4621598462
325,0.349785072361,0.026067688755,40.9248534662,13.4183385281
326,-0.260344351121,-0.0174906393372,-30.7206334323,14.8847818597
327,-0.853140789408,-0.0232971398406,-102.376894729,36.6199797591
328,0.0412201797662,0.00180637653151,4.86398121242,22.8192622342
329,-1.48911437626,-0.0571079779682,-175.715496399,26.0754176428
330,-0.0392318187398,-0.00193635280045,-4.55089097381,20.2606770474
331,0.468733956579,0.0294171081714,55.3106068763,15.9340596584
332,1.23647999937,0.0606558845275,145.904639925,20.3851614563
333,-1.07779400586,-0.0571188783209,-127.179692691,18.8693132208
334,-0.233766001572,-0.0104227097944,-27.5843881855,22.4285244609
335,-1.26933716635,-0.102194812391,-152.320459962,12.4207592994
336,-0.205798308821,-0.0219725496705,-23.8726038233,9.36615513026
337,1.22548247466,0.088492353502,132.352107263,13.8484561226
338,-0.305332773767,-0.0100491609535,-34.8079362094,30.3839071918
339,-0.308181681165,-0.014841009822,-36.3654383775,20.7655466078
340,0.0951036368754,0.0038796177294,11.1271255144,24.5136617855
341,4.75326678266,0.219404142013,570.39201392,21.6644350424
342,3.98995580548,0.120609839933,470.814785046,33.0815114893
343,-0.10673964789,-0.00608576870948,-12.595278451,17.5392219103
344,-1.52423633973,-0.0762250563256,-179.859888089,19.9965262501
345,-4.72361289761,-0.112601498246,-562.109934815,41.9498227925
346,-5.02423060445,-0.227233281307,-602.907672534,22.1104521994
347,-2.39445711316,-0.110059014152,-287.334853579,21.7561199472
348,-1.66238100513,-0.0812013434226,-199.485720615,20.4723337701
349,-1.33824776243,-0.0806771125153,-156.574988204,16.587700287
350,1.06712370895,0.0764035434288,125.920597656,13.9669400273
351,2.93351837684,0.0805183323508,346.155168467,36.4329251637
352,-0.855365193327,-0.0636037700872,-100.077727619,13.4483410677
353,-1.11171083881,-0.0889129600833,-131.18187898,12.5033610148
354,-0.735899345841,-0.0548224753004,-86.1002234634,13.4233148323
355,-0.571204950565,-0.0697048036007,-66.830979216,8.19462821869
356,0.244992967399,0.00989277243396,28.9091701531,24.764844136
357,4.19036680773,0.108594497649,494.463283312,38.5872847931
358,5.0944382371,0.122705854034,504.349385473,41.5174832301
359,3.71695815225,0.104998940205,408.865396748,35.3999587518
360,2.28125159839,0.0891236176075,266.906437012,25.5964878854
361,0.73044292828,0.018535368731,86.9227084653,39.4080602809
362,4.15439369077,0.0951291126691,490.218455511,43.6711073425
363,0.0244290008553,0.00375521616216,2.5161870881,6.50535143662
364,-0.25080664249,-0.0436108514728,-29.0935705288,5.75101457596
365,1.05132711093,0.0919518759478,121.953944868,11.4334492918
366,0.993234505245,0.0908315537099,119.188140629,10.9349060396
367,-0.161491299707,-0.0128099278745,-18.8944820657,12.6067298184
368,-0.594731832088,-0.0770206242423,-70.1783561864,7.72172178478
369,-0.184505460857,-0.00837865433364,-21.4026334595,22.0208942284
370,0.147129736788,0.0150329820269,16.6256602571,9.78712916205
371,0.201590302834,0.0193383430451,9.67633453601,10.4243834316
372,-0.0154801804102,-0.00082388100213,-1.8266612884,18.7893401719
373,0.512442601736,0.018945937627,28.1843430955,27.0476242361
374,-0.401464914454,-0.0252653813335,-21.2776404661,15.8899210408
375,1.36142778776,0.0779658329069,155.202767804,17.4618513905
376,0.112558042021,0.00579621835584,5.51534405904,19.4192204488
377,0.105759987021,0.00481929195881,12.4796784685,21.9451296839
378,-0.567864391239,-0.0289728395673,-66.4401337749,19.5998873331
379,0.9163289432,0.0738127769513,108.126815298,12.4142320753
380,1.37677135383,0.0354661186568,162.459019752,38.8193409929
381,0.0279950612528,0.0014991640914,3.30341722783,18.673780551
382,1.52611489329,0.173253147424,180.081557408,8.8085839477
383,-0.168474330924,-0.0202219469963,-18.3637020708,8.33126162159
384,-0.373087522573,-0.0397269708624,-44.7705027087,9.39129046271
385,-0.766091185919,-0.0702562472665,-90.3987599384,10.9042429069
386,-0.695932375571,-0.0464917759981,-82.8159526929,14.9689350564
387,0.934507522536,0.0366402374508,110.271887659,25.5049526846
388,1.26472109957,0.0502730913058,149.237089749,25.1570187294
389,0.506583767628,0.0260081341563,60.7900521153,19.4778973603
390,-0.173469310911,-0.0123035341353,-10.4081586547,14.0991449289
391,-0.162556055145,-0.00694382463412,-19.5067266174,23.4101613607
392,-2.07636945919,-0.0592373366752,-242.935226726,35.0517017768
393,-0.782009220765,-0.0429270391865,-93.8411064919,18.2171711719
394,1.54705915933,0.0824516578759,182.552980802,18.7632268312
395,0.19627422239,0.0175300269444,23.3566324644,11.1964586827
396,0.864518759563,0.0693001940539,102.013213628,12.4749832431
397,1.20017883442,0.0497907003143,140.420923627,24.1044778812
398,-1.17338917703,-0.063995585881,-139.633312066,18.3354704996
399,-0.554482106963,-0.0760744714061,-66.5378528356,7.28867511945
400,0.221897132454,0.0282183154707,26.4057587621,7.86358536125
401,0.704868765464,0.0744520831575,83.1745143248,9.4674149543
402,1.03590237635,0.0681420652825,124.308285162,15.2020983228
403,0.415712379485,0.0232381755819,49.4697731587,17.8892003815
404,0.779824513177,0.0507233495303,92.7991170681,15.374073684
405,2.34570064782,0.100336988484,281.484077738,23.3782245537
406,0.334556647928,0.0201108207611,39.8122411034,16.6356536067
407,0.892487430131,0.0419097077026,106.206004186,21.2954820984
408,0.605351476204,0.0428004317263,71.4314741921,14.1435834123
409,0.547835396471,0.0434828463708,64.0967413872,12.5988853582
410,0.161105652307,0.0080294699075,18.8493613199,20.0642949239
411,0.318263793493,0.0237286731663,17.5045086421,13.4126249395
412,0.148491275744,0.0103743218546,8.16702016592,14.3133476891
413,1.40713174944,0.0828715873982,168.855809933,16.979664486
