,ADXR,APO,AROONOSC,CCI,Close,Earnings_date,High,Industry,Industry_weight,Low,MACD,MACD_hist,MACD_signal,MFI,Market_cap,Open,ROCP,RSI,Return,Sector,Technical_points,TimeStamp,Volume
WFC,19.8746887392,0.105525,100.0,163.114209145,65.56,Jan 12 BMO,65.63,Money Center Banks,0.193557306788,65.48,0.113849912562,0.0287444426213,0.0851054699407,84.0243387482,3.08e+11,65.5,0.00669801209389,70.7351104552,0.000838926174497,Financial,4.0,2018-01-24T20:40:00Z,223290.0
BSX,18.581297312,0.0661217948718,100.0,190.393429399,27.975,Feb 01 BMO,28.01,Medical Appliances & Equipment,0.11690451117,27.92,0.033372263368,0.0135982423373,0.0197740210307,67.3831277198,38360000000.0,27.92,0.00448833034111,69.8080189383,0.00160857908847,Healthcare,4.0,2018-01-24T20:40:00Z,39677.0
NI,18.0168606812,0.0211858974359,50.0,209.041625845,24.2,Jan 31 BMO,24.2,Diversified Utilities,0.0656735044068,24.175,0.0209053769654,0.00899521361333,0.0119101633521,88.7409589911,8420000000.0,24.175,0.00414937759336,67.183869922,0.000826446280992,Utilities,3.0,2018-01-24T20:50:00Z,165391.0
KO,17.9586602967,0.079948076923,100.0,97.0136603849,47.925,Feb 13 BMO,47.95,Beverages - Soft Drinks,0.46748932131,47.9,0.0672727619895,0.00837873194852,0.058894030041,76.9641132307,1.97e+11,47.91,0.00303474257011,76.1733272166,0.000208659363589,Consumer Goods,4.0,2018-01-24T20:40:00Z,246245.0
VMC,21.7303836472,0.496634615385,100.0,189.741352774,135.95,Jan 31 BMO,135.96,General Building Materials,0.44962406015,134.7,0.152678142156,0.0643869352832,0.0882912068725,53.9575677465,17940000000.0,134.8,0.00599378422377,65.9119939067,0.00838543582199,Industrial Goods,4.0,2018-01-24T20:40:00Z,36605.0
CHRW,27.3850935502,0.637833333333,100.0,94.978512241,96.36,Jan 30 AMC,96.505,Air Delivery & Freight Services,0.0936903888481,96.31,0.410839309599,0.11783390444,0.293005405159,81.6050224989,12770000000.0,96.475,0.0106985525488,73.6278788231,-0.00134910751349,Services,4.0,2018-01-24T20:40:00Z,44540.0
XOM,28.0314505232,0.142047435897,100.0,122.368688959,88.72,Feb 02 BMO,88.8,Major Integrated Oil & Gas,0.420220844324,88.6018,0.0836251456572,0.0381565226252,0.045468623032,72.6422385388,3.68e+11,88.63,0.00447212001132,66.2039393765,0.000958070333634,Basic Materials,4.0,2018-01-24T20:40:00Z,97417.0
CRUS,20.7841784667,0.0298993589743,100.0,153.325968266,51.655,Feb 01 AMC,51.7,Semiconductor - Specialized,0.0225443243493,51.52,-0.0251692812392,0.0211949968545,-0.0463642780937,64.8837021023,3370000000.0,51.55,0.00184251357642,54.2217291054,0.00193592101442,Technology,4.0,2018-01-24T20:40:00Z,15249.0
