,index,Ticker,Price,Volume,Rank
2132,4266,EXG,9.66,526868.0,736.0
2134,4269,DNOW,11.79,428245.0,862.0
2137,4274,DPLO,26.99,442342.0,841.0
2179,4822,EBAY,40.58,18865316.0,11.0
2182,4826,EPD,27.62,2549194.0,123.0
2183,4827,ETP,20.04,2464392.0,131.0
2184,4829,EXPE,128.01,1150329.0,342.0
2185,4830,NEE,158.42,481473.0,797.0
2186,4832,EOG,115.0,635808.0,628.0
2187,4833,EXPD,64.95,446291.0,835.0
2188,4835,SU,36.25,869946.0,471.0
2189,4836,ETE,18.3,1845579.0,193.0
2190,4837,NRG,26.01,1985362.0,176.0
2191,4838,ICE,73.84,843053.0,489.0
2192,4839,WEC,64.3,1586737.0,229.0
2193,4840,EXEL,30.31,945323.0,433.0
2194,4842,PEG,51.87,1265718.0,303.0
2195,4843,EQR,61.61,840012.0,490.0
2196,4844,XEL,45.64,1676269.0,211.0
2197,4845,EIX,62.53,3533717.0,69.0
2198,4847,SRE,107.02,996481.0,407.0
2199,4848,NBL,30.52,1353857.0,279.0
2205,4856,PBF,32.33,1061783.0,377.0
2206,4857,EDU,92.09,543559.0,710.0
2208,4859,GXP,31.12,1039877.0,385.0
2209,4863,WR,51.66,424318.0,869.0
2211,4865,HLX,7.53,1703239.0,208.0
2217,4872,ES,63.09,2122901.0,166.0
2218,4874,ENB,36.63,1171038.0,335.0
2221,4878,WPX,14.73,3083594.0,90.0
2223,4881,EXR,83.48,498361.0,774.0
2224,4884,PNK,32.29,982728.0,413.0
2226,4887,ENR,58.22,530344.0,728.0
2227,4888,EC,18.87,665276.0,607.0
2229,4892,PE,23.6,6414392.0,32.0
2238,4904,SXC,11.1,514948.0,749.0
2246,4916,EEP,14.46,652481.0,617.0
2248,4919,SEAS,15.25,1274674.0,298.0
2251,4923,EXP,112.05,369187.0,963.0
2255,4930,SPN,10.45,537267.0,718.0
2256,4931,RGC,22.88,1912766.0,184.0
2258,4933,EXTR,15.03,1365481.0,274.0
2264,4941,EPR,59.06,521643.0,742.0
2265,4942,EFII,29.24,911263.0,455.0
2267,4944,PEI,11.16,476192.0,805.0
2272,4952,PTEN,23.62,1328849.0,287.0
2275,4957,ERJ,25.25,491731.0,782.0
2279,4965,PEGI,20.62,510652.0,753.0
2283,4970,EZPW,11.8,944809.0,434.0
2287,4978,EGOV,16.6,2136423.0,162.0
2294,4989,WERN,40.7,502753.0,766.0
2298,4996,ERI,34.55,390971.0,921.0
2301,5000,EEFT,93.87,1061207.0,378.0
2316,5028,EVHC,35.99,539183.0,712.0
2317,5033,UE,23.38,369291.0,962.0
2320,5040,ETSY,18.76,947885.0,432.0
2321,5041,ESRT,19.55,370103.0,959.0
2340,5081,EPZM,16.15,781597.0,524.0
2355,5110,ESIO,23.42,3527126.0,70.0
2359,5116,EDIT,36.51,729743.0,564.0
2409,5710,FB,186.89,27292076.0,2.0
2410,5711,FCX,19.5,3313993.0,82.0
2411,5712,FSLR,67.17,522856.0,741.0
2412,5715,PRU,118.82,788990.0,517.0
2413,5716,FFIV,144.54,461010.0,822.0
2414,5718,FISV,140.84,446475.0,833.0
2415,5719,FL,49.15,579641.0,673.0
2416,5720,FLEX,18.01,2405026.0,134.0
2417,5721,FEYE,15.08,1148417.0,343.0
2419,5723,PNC,158.02,649772.0,619.0
2420,5724,TSN,76.11,1012367.0,398.0
2421,5725,PFG,67.6,939263.0,438.0
2422,5727,FTNT,46.04,782481.0,523.0
2423,5728,TMO,224.11,600343.0,655.0
2424,5730,FTI,32.46,1310655.0,288.0
2425,5731,MFA,7.16,1334773.0,285.0
2429,5736,PBCT,19.67,1132840.0,353.0
2430,5738,FOSL,7.96,1163285.0,339.0
2432,5741,SYF,39.68,1628150.0,218.0
2434,5743,SFM,27.93,650338.0,618.0
2437,5746,FLO,19.61,385429.0,930.0
2442,5754,PHK,7.6,402866.0,903.0
2444,5757,FII,34.68,393879.0,916.0
2446,5759,PF,61.94,368018.0,965.0
2449,5764,LPLA,59.66,415557.0,880.0
2450,5765,HIG,58.76,1140555.0,350.0
2456,5779,RACE,119.5,918698.0,450.0
2459,5783,FR,30.86,396274.0,913.0
2464,5789,VOYA,51.91,602850.0,653.0
2470,5795,FNF,38.98,629567.0,631.0
2471,5796,FINL,11.33,548739.0,704.0
2475,5800,FLXN,22.59,365430.0,969.0
2481,5806,MTU,7.62,775332.0,529.0
2488,5824,SMFG,9.08,392717.0,919.0
2502,5848,JPS,9.44,536817.0,720.0
2573,5968,NOMD,17.04,625747.0,635.0
2622,6367,GILD,83.8,3078479.0,91.0
2623,6368,GS,267.89,1043508.0,383.0
2624,6369,MRVL,23.33,3456517.0,74.0
2625,6370,VOD,32.22,3308762.0,83.0
2627,6372,GSK,37.51,1228830.0,312.0
2628,6373,GIS,58.49,1340138.0,284.0
2629,6374,GPS,33.24,2125674.0,165.0
2630,6375,UNH,236.78,1200204.0,324.0
2631,6379,GRMN,62.94,628017.0,632.0
2632,6380,TROW,111.63,612421.0,646.0
2633,6381,HTZ,22.93,969126.0,424.0
2634,6382,Z,44.46,407410.0,896.0
2635,6383,GG,14.32,1144400.0,344.0
2636,6385,IGT,29.07,589395.0,666.0
2637,6386,XL,36.84,1290490.0,291.0
2638,6387,SPG,163.37,970531.0,422.0
2645,6397,OMC,76.65,977044.0,417.0
2648,6403,RDN,22.07,439625.0,846.0
2649,6405,ING,19.7,790096.0,516.0
2650,6406,GES,18.37,2911929.0,97.0
2653,6409,GGP,23.03,1153524.0,341.0
2658,6418,LBTYA,37.38,995964.0,408.0
2659,6419,UNM,53.19,1610374.0,224.0
2660,6420,TGI,29.15,504302.0,763.0
2663,6425,TAL,32.57,1403572.0,264.0
2664,6426,MDXG,16.75,751014.0,550.0
2667,6429,G,33.94,364673.0,970.0
2671,6433,GOGO,9.64,599561.0,657.0
2678,6444,SGEN,52.3,2796406.0,105.0
2679,6446,PGEM,21.45,361635.0,975.0
2683,6451,GLNG,27.29,382159.0,933.0
2685,6454,TPH,16.31,1205032.0,322.0
2693,6466,WMGI,22.75,435743.0,851.0
2695,6468,PENN,31.91,440728.0,844.0
2701,6483,QVCA,28.09,961228.0,427.0
2703,6485,LBTYK,35.76,1401037.0,265.0
2708,6500,PAGP,21.28,581209.0,672.0
2739,6549,GDDY,55.23,536144.0,721.0
2744,6560,GRFS,24.85,548882.0,703.0
2745,6561,GLYC,22.49,396294.0,912.0
2748,6569,MTCH,34.94,767357.0,537.0
2761,6599,GPT,25.24,509623.0,754.0
2765,6612,ZAYO,36.7,515655.0,747.0
2767,6621,LILAK,22.67,561310.0,688.0
2784,6978,HPQ,23.32,1917588.0,183.0
2785,6980,HON,159.67,758040.0,544.0
2786,6983,VIPS,16.53,4307384.0,56.0
2787,6985,HCN,59.97,934197.0,442.0
2788,6986,POST,75.67,624588.0,637.0
2789,6987,HCP,24.08,1222481.0,316.0
2790,6988,HP,72.03,560918.0,691.0
2791,6989,HOG,48.46,1172200.0,334.0
2793,6991,HAS,94.57,697454.0,589.0
2794,6992,KBH,31.52,1912373.0,185.0
2795,6994,PYPL,85.32,23456095.0,5.0
2797,6997,LL,27.94,404320.0,901.0
2798,6998,HSIC,75.68,613699.0,645.0
2799,6999,RHI,57.88,412938.0,887.0
2800,7000,OHI,27.04,763260.0,539.0
2801,7001,KORS,66.0,569566.0,683.0
2802,7002,HLF,82.99,464396.0,815.0
2803,7003,RHT,131.38,467160.0,814.0
2804,7004,HA,37.35,617452.0,644.0
2805,7005,RH,93.99,686489.0,594.0
2806,7006,HSBC,53.91,482837.0,794.0
2809,7010,HZNP,14.55,508898.0,756.0
2810,7011,HST,20.76,1536238.0,240.0
2811,7012,HCA,101.16,1050843.0,381.0
2813,7015,HRTX,21.65,381702.0,935.0
2815,7019,HLT,85.65,847742.0,485.0
2817,7022,HIMX,8.53,1417457.0,258.0
2818,7023,HCLP,12.9,500359.0,771.0
2819,7024,SNH,17.33,545605.0,706.0
2821,7026,HOLX,42.7,1265351.0,305.0
2823,7028,HBI,21.72,2264019.0,151.0
2824,7029,SLCA,33.29,1010557.0,399.0
2827,7035,HDS,38.89,753845.0,546.0
2836,7048,ST,56.25,1170502.0,336.0
2841,7056,KND,9.2,2331221.0,145.0
2842,7057,ITUB,16.3953,1905413.0,187.0
2855,7076,SLGN,29.89,373173.0,949.0
2857,7081,NLSN,37.41,3718540.0,65.0
2863,7090,TTS,9.35,427498.0,863.0
2865,7094,MTSI,31.1,491392.0,784.0
2866,7095,MDC,33.71,512962.0,750.0
2867,7096,LHO,30.54,714039.0,577.0
2869,7098,KW,17.75,477036.0,804.0
2872,7101,VR,67.7,1044881.0,382.0
2891,7132,HALO,18.68,372062.0,951.0
2908,7161,LITE,46.3,1355704.0,278.0
2911,7166,SHO,16.85,428844.0,860.0
2924,7194,LTRPA,8.8,468144.0,812.0
2932,7216,CRBP,7.5,999560.0,404.0
2943,7700,TSLA,354.31,2202054.0,160.0
2944,7702,WMT,106.6,1879244.0,189.0
2945,7704,VRX,18.51,4456135.0,50.0
2946,7705,NFLX,270.3,4442769.0,51.0
2947,7706,PFE,36.7,8879385.0,18.0
2948,7707,NKE,68.22,1644697.0,216.0
2949,7708,QCOM,68.25,8476102.0,21.0
2950,7709,PEP,120.3,1298984.0,289.0
2951,7710,MU,43.72,19083103.0,10.0
2952,7711,TWTR,25.81,23443719.0,6.0
2953,7712,PM,107.23,2648631.0,115.0
2954,7713,V,124.23,3585878.0,68.0
2955,7714,REGN,366.65,1070434.0,374.0
2956,7715,TWX,95.35,2952330.0,94.0
2957,7716,KMI,17.98,5683434.0,37.0
2958,7717,UPS,127.32,6111932.0,34.0
2959,7718,TXN,109.67,2347714.0,144.0
2960,7719,M,25.95,2309374.0,148.0
2961,7720,MET,48.07,6686822.0,31.0
2962,7721,MAT,15.84,4652913.0,46.0
2963,7724,MAR,147.34,643557.0,623.0
2964,7725,MA,169.0,2375250.0,140.0
2965,7726,VRTX,166.87,2380231.0,139.0
2966,7730,ROST,82.39,972096.0,419.0
2967,7731,MDLZ,44.4,7348352.0,26.0
2968,7732,JNPR,26.15,1650872.0,213.0
2969,7733,TMUS,65.1,2027445.0,172.0
2970,7734,SWKS,97.21,2536831.0,124.0
2971,7735,NOV,36.68,736231.0,560.0
2973,7738,SRCL,75.36,409888.0,893.0
2974,7739,TEVA,20.41,5630759.0,38.0
2975,7740,PAYX,68.25,1363573.0,276.0
2976,7741,MCHP,95.22,796678.0,510.0
2977,7742,XLNX,73.02,1491805.0,247.0
2978,7743,MXIM,61.0,1167701.0,337.0
2979,7744,MSI,99.46,486875.0,788.0
2980,7746,WTW,64.29,624625.0,636.0
2981,7747,URBN,34.11,753803.0,547.0
2982,7748,SKX,41.19,481515.0,796.0
2983,7749,NTAP,61.5,1994222.0,175.0
2985,7751,INTU,167.9,578108.0,675.0
2986,7752,ILMN,232.64,407555.0,895.0
2987,7753,PPG,118.73,378484.0,942.0
2988,7754,VMW,123.79,1647949.0,214.0
2989,7755,PCAR,74.56,843496.0,488.0
2990,7756,VTR,55.97,928163.0,445.0
2991,7757,TER,45.84,457133.0,827.0
2992,7758,SRPT,65.54,419269.0,873.0
2993,7761,ICPT,62.1,1951064.0,177.0
2994,7762,YELP,43.82,863576.0,475.0
2995,7763,WM,88.43,469145.0,810.0
2997,7765,NTES,320.16,441092.0,842.0
2999,7769,JWN,49.31,443063.0,840.0
3001,7771,YY,132.96,626514.0,633.0
3002,7772,VRSN,114.92,398497.0,909.0
3004,7775,MGM,36.45,1919827.0,182.0
3005,7776,JD,49.23,10451108.0,16.0
3007,7778,TRN,34.47,528277.0,730.0
3008,7779,NDAQ,80.91,588378.0,667.0
3009,7781,NI,24.68,994094.0,409.0
3011,7783,VIAB,33.42,2213910.0,155.0
3013,7785,PX,161.49,400042.0,907.0
3014,7787,INFY,18.01,2186150.0,161.0
3015,7788,WDAY,119.89,470048.0,808.0
3017,7791,RSG,68.8,382014.0,934.0
3019,7794,LEG,46.51,814808.0,499.0
3020,7795,URI,181.11,468017.0,813.0
3021,7796,TRIP,34.67,590163.0,665.0
3022,7798,NBR,7.84,3405087.0,77.0
3023,7799,IR,94.63,1142705.0,347.0
3024,7801,TSS,88.86,509300.0,755.0
3025,7802,PHM,31.83,2223219.0,154.0
3026,7803,WUBA,79.88,482022.0,795.0
3027,7804,PSTG,20.14,455964.0,828.0
3033,7811,RMBS,12.63,429146.0,859.0
3034,7812,RCII,10.83,1184921.0,330.0
3035,7815,JUNO,85.81,2067181.0,168.0
3036,7816,IRM,35.03,778704.0,528.0
3037,7817,SQ,46.91,7257656.0,27.0
3039,7821,ZTS,76.73,926123.0,446.0
3040,7822,WSM,51.23,805186.0,505.0
3041,7825,RES,20.2,799276.0,507.0
3043,7827,PII,113.01,352739.0,990.0
3044,7828,OKE,58.86,573294.0,681.0
3045,7829,OAS,8.66,3454627.0,75.0
3049,7834,STWD,20.39,985599.0,412.0
3050,7835,PWR,38.49,415070.0,882.0
3052,7838,IDXX,187.04,415598.0,879.0
3055,7841,PCRX,36.4,826226.0,496.0
3056,7843,NNN,39.68,455340.0,829.0
3057,7844,MUSA,85.31,851308.0,482.0
3058,7845,IVZ,36.13,1429488.0,257.0
3060,7847,TIVO,13.95,1071566.0,372.0
3061,7848,STAG,25.32,411416.0,891.0
3062,7849,SNPS,92.61,440984.0,843.0
3063,7850,RPM,52.2,1012402.0,397.0
3064,7851,OMI,21.06,2682924.0,111.0
3066,7855,SVU,15.84,440358.0,845.0
3067,7856,SPPI,21.54,489452.0,786.0
3069,7858,OI,23.22,780592.0,525.0
3075,7867,TXT,58.67,709837.0,580.0
3077,7869,RARE,53.35,406641.0,897.0
3079,7871,NWL,26.44,4289170.0,57.0
3080,7873,LYB,119.84,1287711.0,293.0
3083,7876,SCMP,17.95,672872.0,603.0
3086,7881,SPLK,92.37,1134787.0,352.0
3089,7885,QRVO,71.77,5583399.0,40.0
3095,7894,WWD,77.52,871344.0,470.0
3097,7902,NOW,148.87,1708181.0,206.0
3100,7906,IMGN,9.18,2361876.0,143.0
3103,7911,TTWO,126.67,2816733.0,102.0
3105,7913,TGNA,14.47,1298180.0,290.0
3108,7921,MTZ,53.4,418901.0,874.0
3109,7922,MSCI,139.23,437352.0,849.0
3110,7923,MPW,13.08,1470544.0,253.0
3112,7925,MDR,8.78,1076363.0,369.0
3123,7941,PMT,16.4,1061038.0,379.0
3124,7942,PLD,65.11,866097.0,472.0
3128,7951,VER,7.2,3465303.0,73.0
3131,7955,SRNE,7.4,1104451.0,358.0
3132,7958,SNCR,8.04,353941.0,989.0
3133,7960,SFLY,68.15,3473218.0,72.0
3140,7972,INSY,9.46,1027172.0,389.0
3141,7973,IMMU,16.67,810880.0,501.0
3144,7976,XYL,72.26,642176.0,625.0
3145,7977,UDR,36.53,497212.0,775.0
3151,7991,INGR,143.64,370316.0,957.0
3152,7994,TPX,59.64,532387.0,725.0
3161,8007,OSTK,68.7,1775857.0,203.0
3163,8011,NTCT,28.5,385700.0,929.0
3164,8012,MWA,11.63,387248.0,926.0
3176,8029,VEEV,62.86,530913.0,726.0
3184,8045,PTC,72.68,415829.0,878.0
3187,8050,NXTM,25.03,426283.0,865.0
3189,8052,NUVA,48.87,787742.0,521.0
3192,8056,LXRX,10.98,501648.0,769.0
3195,8059,IRWD,14.81,883572.0,467.0
3198,8064,W,92.01,356064.0,986.0
3213,8091,MGA,57.15,420921.0,872.0
3215,8095,KNX,49.79,718415.0,574.0
3223,8113,QNST,9.33,2250723.0,152.0
3237,8132,INSM,25.44,577033.0,677.0
3244,8149,TGTX,11.5,447270.0,832.0
3261,8180,LPI,9.73,1477438.0,251.0
3289,8225,MTOR,27.28,1024208.0,391.0
3295,8234,IIVI,42.65,612289.0,647.0
3299,8239,TRUE,11.79,536984.0,719.0
3303,8247,RSPP,39.68,1493480.0,246.0
3318,8273,MBI,7.34,659725.0,609.0
3328,8285,VIAV,8.58,1265671.0,304.0
3329,8287,JNJ,138.19,3703272.0,66.0
3336,8576,KEY,21.4,2960207.0,93.0
3339,8582,KMT,48.78,484293.0,791.0
3341,8586,KTEC,26.62,400580.0,905.0
3347,8824,WYNN,165.59,3502029.0,71.0
3348,8825,SLB,73.58,2870510.0,100.0
3349,8826,RIG,10.79,7636161.0,22.0
3352,8835,MMP,71.39,668022.0,605.0
3354,8837,WPZ,41.3,480476.0,800.0
3361,8853,MPLX,37.2,862064.0,476.0
3363,8858,LXP,9.02,369842.0,960.0
3370,8869,TSEM,34.74,445142.0,836.0
3374,8874,LPT,41.41,494566.0,777.0
3375,8875,LAZ,58.57,916879.0,452.0
3378,8882,TVPT,13.61,352736.0,991.0
3382,8886,NVCR,22.45,560167.0,693.0
3386,8892,LVNTA,58.93,512615.0,751.0
3398,8926,XNET,15.33,1103919.0,359.0
3404,8945,MZOR,65.71,515919.0,746.0
3418,9157,MDT,85.89,1349985.0,280.0
3419,9158,MS,56.55,2794878.0,106.0
3420,9159,MYL,42.85,2062318.0,170.0
3423,9164,MBT,12.14,2046632.0,171.0
3426,9169,MARK,9.65,973656.0,418.0
3435,9187,MOMO,31.53,1572065.0,233.0
3445,9200,MKSI,102.3,566023.0,684.0
3448,9205,SUM,31.95,347443.0,999.0
3453,9218,MRNS,7.42,597092.0,660.0
3460,9231,MITL,9.0,424869.0,866.0
3470,9299,INFO,47.73,570663.0,682.0
3471,9485,NXPI,120.32,1558877.0,236.0
3472,9487,UN,57.49,831557.0,493.0
3473,9488,NKTR,83.61,1814316.0,197.0
3474,9490,STM,23.9,1141277.0,349.0
3498,10240,PSX,102.4,1038464.0,387.0
3499,10241,RIO,56.11,535303.0,723.0
3500,10242,PSA,195.76,392421.0,920.0
3501,10243,UL,56.47,389475.0,923.0
3503,10247,SHPG,140.04,507231.0,760.0
3508,10254,UGP,25.6,565985.0,685.0
3521,10285,PIRS,7.53,535440.0,722.0
3527,10294,PINC,32.45,979517.0,416.0
3531,10299,TSU,21.02,369802.0,961.0
3534,10450,QEP,9.36,2287128.0,149.0
3538,10543,VNO,71.68,1098511.0,360.0
3544,10553,RXDX,26.9,366576.0,967.0
3552,10825,SNY,43.93,631072.0,630.0
3553,10826,VALE,13.09,8692665.0,20.0
3554,10827,SAP,113.25,365977.0,968.0
3555,10828,TEF,10.24,429954.0,858.0
3557,10831,TS,35.0,491453.0,783.0
3565,10853,SHOP,127.92,386639.0,927.0
3574,10978,TSRO,67.46,643255.0,624.0
3582,11003,TTMI,16.49,1007623.0,402.0
3586,11112,INVA,14.59,433826.0,853.0
3591,11249,VSH,21.95,721199.0,568.0
3592,11464,WETF,11.59,959557.0,428.0
3606,18810,IAC,144.97,500131.0,773.0
