,ADXR,APO,AROONOSC,CCI,Close,Earnings_date,High,Industry,Industry_weight,Low,MACD,MACD_hist,MACD_signal,MFI,Market_cap,Open,ROCP,RSI,Return,Sector,Technical_points,TimeStamp,Volume,0
0,14.2074495635,0.0516198717949,-50.0,47.9050359949,99.7,Jan 18 AMC,99.7,Credit Services,1.0,99.58,0.0415075974768,0.00389756291963,0.0376100345571,56.3042745086,87800000000.0,99.64,0.00150678051231,57.4999586898,0.000601805416249,Financial,3.0,2018-01-25T20:50:00Z,64292.0,
1,,,,,,,,,,,,,,,,,,,,,,,,
AAPL,34.2525709153,-0.939548717949,-85.7142857143,-43.8065402241,171.1,Feb 01 AMC,171.33,Electronic Equipment,1.0,170.76,-0.627278019695,-0.0169383141034,-0.610339705591,26.1178372401,8.9851e+11,170.78,-0.00419101141252,33.1094869121,0.00180888369375,Consumer Goods,1.0,2018-01-25T20:50:00Z,1155203.0,
ALXN,10.6340060386,-0.103707692308,-35.7142857143,70.3945855134,124.96,Feb 08 BMO,125.0899,Biotechnology,0.596213530839,124.79,-0.0284405459467,0.039020719367,-0.0674612653136,59.5440850027,27880000000.0,125.0,0.00300999317735,52.2755484716,-0.000640204865557,Healthcare,2.0,2018-01-25T20:50:00Z,40886.0,
ABC,10.9364970078,0.0229487179486,50.0,212.448443945,104.365,Feb 06 BMO,104.41,Drugs Wholesale,1.0,104.18,0.0298238018414,0.0469791912902,-0.0171553894488,54.6254676839,23000000000.0,104.18,0.00322022493511,62.2641898215,0.00177262492215,Services,3.0,2018-01-25T20:50:00Z,27947.0,
PAA,24.6785040347,-0.0266185897436,-35.7142857143,83.0074389628,22.76,Feb 06 AMC,22.775,Oil & Gas Pipelines,1.0,22.75,-0.0218698097795,0.0128345792033,-0.0347043889828,71.4704951286,16630000000.0,22.7569,0.000734282184204,51.8281541021,0.0,Basic Materials,2.0,2018-01-25T20:50:00Z,102031.0,
EA,20.0863479207,-0.457123717949,-42.8571428571,19.9271575848,114.46,Jan 30 AMC,114.67,Multimedia & Graphics Software,0.403346994536,114.39,-0.246869398581,0.0162251211508,-0.263094519731,58.610237124,35430000000.0,114.52,-0.00165721761884,44.8199749672,-0.000611567359776,Technology,1.0,2018-01-25T20:50:00Z,132960.0,
